id,user_id,market_id,outcome_type,trade_type,amount_staked,tokens_amount,price_at_execution,onchain_trade_id,onchain_tx_hash,created_at
4343,76,27,YES,sell,35.24,59.53,0.591983,61718,0x0f11c2055815,2025-11-30T17:53:06.315092+00:00
4774,96,20,NO,buy,31.73,51.76,0.613033,5792,0x07176e0839f8,2025-11-30T17:50:51.923637+00:00
5480,135,42,YES,buy,14.0,38.83,0.360573,770194,0x0e8c3b048501,2025-11-30T17:50:49.571274+00:00
10402,392,18,YES,buy,39.87,87.34,0.456479,256630,0x064a26068780,2025-11-30T17:47:58.150760+00:00
13330,543,39,YES,sell,11.2,29.56,0.378841,536726,0x0b827903890d,2025-11-30T17:47:38.865683+00:00
9421,338,33,YES,buy,34.01,55.76,0.60996,441652,0x01b90e098711,2025-11-30T17:47:17.349984+00:00
13378,545,27,YES,sell,10.62,19.68,0.539637,21433,0x086aae040ba3,2025-11-30T17:47:17.026962+00:00
5795,151,32,YES,buy,9.0,25.91,0.347376,166969,0x0b6b220814ac,2025-11-30T17:46:53.782167+00:00
5174,121,23,YES,sell,28.62,51.19,0.559108,173011,0x09b56e0b347a,2025-11-30T17:46:48.491061+00:00
9261,329,26,NO,sell,37.89,117.53,0.322391,736641,0x07a8b20abedb,2025-11-30T17:44:41.737607+00:00
6486,190,24,YES,buy,28.81,65.85,0.437516,634883,0x065cd90be1a6,2025-11-30T17:44:02.262174+00:00
7300,232,33,YES,sell,40.9,78.5,0.52102,823343,0x07099e0969e6,2025-11-30T17:43:29.356039+00:00
6090,166,26,NO,sell,33.94,54.93,0.617876,304942,0x0997170bdb08,2025-11-30T17:42:13.822578+00:00
11653,458,15,NO,sell,41.69,79.45,0.524718,806704,0x04ab93022bbc,2025-11-30T17:41:55.832761+00:00
6664,201,20,NO,buy,48.1,152.39,0.315634,580733,0x07ede70629f7,2025-11-30T17:37:24.925906+00:00
13377,545,18,NO,sell,1.1,2.01,0.546615,662955,0x0cc7700bd9b6,2025-11-30T17:36:14.026962+00:00
8461,291,31,NO,buy,43.67,97.9,0.446052,440146,0x08ff9c0c7eae,2025-11-30T17:36:04.664216+00:00
8397,288,38,YES,sell,48.62,97.29,0.499757,79208,0x0406c30da7f8,2025-11-30T17:35:38.419715+00:00
6663,201,15,YES,sell,43.92,101.98,0.430667,877288,0x0442a3036b0c,2025-11-30T17:35:06.925906+00:00
11357,443,26,YES,sell,19.04,34.58,0.550557,781654,0x0574a70596d8,2025-11-30T17:34:46.772966+00:00
13187,537,38,YES,sell,30.2,76.75,0.393478,719094,0x0d03e30a8a3a,2025-11-30T17:34:11.373956+00:00
7388,237,41,YES,buy,27.22,51.78,0.525721,930039,0x0913880386e0,2025-11-30T17:33:57.699723+00:00
11343,442,26,NO,buy,27.91,65.91,0.423481,169652,0x0b6253052361,2025-11-30T17:32:31.693234+00:00
11827,466,36,NO,buy,27.61,59.87,0.461168,294415,0x082c850a9448,2025-11-30T17:32:17.446701+00:00
7554,246,37,NO,buy,35.61,95.7,0.372104,180988,0x03a5c50beee4,2025-11-30T17:32:01.318200+00:00
6089,166,43,NO,buy,39.59,66.05,0.599389,755162,0x0b342c01f078,2025-11-30T17:31:50.822578+00:00
9900,364,34,NO,sell,21.82,33.47,0.651904,873021,0x0bb58e0a7498,2025-11-30T17:31:23.253548+00:00
13254,540,29,YES,sell,47.03,140.01,0.335909,654051,0x09a73a026192,2025-11-30T17:31:11.607519+00:00
9085,321,34,YES,sell,38.22,78.18,0.48886,340349,0x04534a0792ef,2025-11-30T17:30:59.084155+00:00
4342,76,23,YES,sell,4.87,7.29,0.66837,563445,0x0e747004030c,2025-11-30T17:30:38.315092+00:00
10246,383,27,YES,buy,24.77,66.04,0.375075,351600,0x037a420d1127,2025-11-30T17:30:00.596740+00:00
6620,198,22,NO,buy,32.64,88.47,0.368944,312069,0x0b7c110d16e2,2025-11-30T17:29:59.770022+00:00
8414,289,38,YES,sell,18.33,33.25,0.551343,289438,0x0d569b0557fc,2025-11-30T17:29:45.489641+00:00
11652,458,44,YES,sell,11.32,21.31,0.531181,440929,0x0b9750022657,2025-11-30T17:29:34.832761+00:00
8460,291,21,YES,sell,46.66,72.82,0.640781,911240,0x0aea7d0734da,2025-11-30T17:29:11.664216+00:00
9306,332,39,NO,buy,18.63,37.8,0.492812,778885,0x0c9dec03b141,2025-11-30T17:28:55.905483+00:00
9506,343,26,NO,buy,11.9,20.22,0.588664,715096,0x031e5c084843,2025-11-30T17:28:44.699582+00:00
9260,329,24,NO,sell,45.11,81.97,0.550342,588670,0x0aee710de027,2025-11-30T17:27:41.737607+00:00
4136,63,33,NO,sell,43.35,78.69,0.550887,72603,0x03f0f2088fe4,2025-11-30T17:27:41.491714+00:00
13186,537,18,NO,buy,38.21,57.54,0.664095,837829,0x0968820a66f4,2025-11-30T17:27:20.373956+00:00
4039,58,28,YES,sell,31.18,46.69,0.667847,488455,0x0deb8e094307,2025-11-30T17:26:50.120420+00:00
4651,91,31,YES,sell,12.78,35.39,0.3611,346280,0x0686250b3637,2025-11-30T17:25:29.486544+00:00
9420,338,33,NO,buy,18.61,46.71,0.398428,903042,0x0e78c702e948,2025-11-30T17:25:27.349984+00:00
5479,135,25,YES,buy,47.51,86.24,0.550914,615825,0x0575e303b743,2025-11-30T17:24:59.571274+00:00
4423,81,15,NO,buy,32.72,60.54,0.540457,265650,0x01a94a051b2f,2025-11-30T17:24:27.615018+00:00
9084,321,41,YES,buy,21.46,47.56,0.451229,506596,0x0958c30a00f3,2025-11-30T17:23:16.084155+00:00
8396,288,17,YES,buy,17.38,34.06,0.510276,297808,0x018789067372,2025-11-30T17:22:57.419715+00:00
8919,312,25,YES,buy,3.91,5.86,0.666962,676631,0x0bb4220aef4d,2025-11-30T17:22:25.433231+00:00
12523,504,40,NO,buy,47.95,143.31,0.334601,380862,0x0a9e3d05e2eb,2025-11-30T17:21:59.007871+00:00
10152,379,26,YES,buy,43.29,71.28,0.607362,8263,0x09b58e01bdf4,2025-11-30T17:20:30.240051+00:00
4341,76,37,NO,sell,35.39,106.29,0.332971,646972,0x0a1c640a20dc,2025-11-30T17:20:03.315092+00:00
10151,379,22,NO,sell,21.57,30.98,0.696277,582355,0x0239d101bd6c,2025-11-30T17:19:47.240051+00:00
11651,458,37,YES,buy,43.86,89.08,0.492391,620117,0x0226580b7a13,2025-11-30T17:19:38.832761+00:00
8395,288,34,YES,sell,42.63,123.21,0.345993,99541,0x01f78b020e70,2025-11-30T17:17:40.419715+00:00
7553,246,21,NO,sell,2.41,4.18,0.576964,689770,0x037656092fe1,2025-11-30T17:16:24.318200+00:00
4038,58,28,NO,buy,22.24,49.99,0.444875,742666,0x0ec90208e1b7,2025-11-30T17:16:14.120420+00:00
11899,472,34,NO,sell,7.06,14.02,0.503582,322956,0x0a1a0404c7f5,2025-11-30T17:15:10.686643+00:00
10245,383,15,YES,buy,32.45,102.72,0.315897,258932,0x0262cc07ccb6,2025-11-30T17:13:38.596740+00:00
6395,186,17,NO,buy,19.18,35.75,0.536545,476565,0x046a6707558f,2025-11-30T17:13:22.957147+00:00
6662,201,38,YES,sell,15.36,28.78,0.533712,305103,0x01f92005c4f8,2025-11-30T17:13:22.925906+00:00
10758,409,27,NO,sell,28.29,42.03,0.673073,168844,0x0c59860721ff,2025-11-30T17:13:20.516855+00:00
13329,543,42,YES,buy,44.28,128.18,0.345457,918398,0x0bd49606f215,2025-11-30T17:13:17.865683+00:00
8918,312,26,YES,sell,23.15,35.64,0.64959,690038,0x08929e08e49f,2025-11-30T17:12:59.433231+00:00
6919,213,37,NO,sell,35.32,68.47,0.51588,190092,0x0346fa0afa22,2025-11-30T17:11:16.909440+00:00
6642,200,39,NO,buy,43.03,116.01,0.370924,925858,0x0a6b3904d5b7,2025-11-30T17:11:11.856054+00:00
11826,466,24,NO,buy,18.59,59.36,0.313152,102687,0x02652b0387be,2025-11-30T17:10:42.446701+00:00
10757,409,39,YES,buy,8.56,23.7,0.361154,381558,0x08939201eb81,2025-11-30T17:10:39.516855+00:00
13141,535,20,NO,buy,15.24,24.0,0.635127,278105,0x065f1e07deca,2025-11-30T17:10:05.220222+00:00
11650,458,32,YES,sell,35.39,67.27,0.526061,240363,0x0a955708ece2,2025-11-30T17:10:03.832761+00:00
4773,96,19,NO,sell,21.19,31.38,0.675236,40448,0x0b4b630c97b8,2025-11-30T17:09:59.923637+00:00
12570,506,26,YES,sell,5.49,10.07,0.544947,602806,0x0cf9f503e6f1,2025-11-30T17:08:52.178632+00:00
9419,338,37,NO,buy,4.53,10.26,0.441445,938525,0x0dec960c375e,2025-11-30T17:08:50.349984+00:00
11898,472,43,NO,sell,49.83,104.7,0.475925,37299,0x0551690e572d,2025-11-30T17:08:49.686643+00:00
10150,379,25,YES,sell,32.36,61.99,0.522039,15947,0x03990909ebb5,2025-11-30T17:08:07.240051+00:00
8346,285,41,YES,sell,33.53,84.48,0.39688,753697,0x038e4e0d22b0,2025-11-30T17:05:59.251341+00:00
12990,527,15,YES,buy,36.2,68.34,0.529723,768104,0x03d1d0062649,2025-11-30T17:04:34.686250+00:00
8394,288,32,YES,sell,9.78,15.91,0.614649,202314,0x0f3490039c3d,2025-11-30T17:03:49.419715+00:00
7299,232,41,NO,sell,46.63,70.49,0.661544,423049,0x0ead9d0d0dc7,2025-11-30T17:02:37.356039+00:00
7387,237,19,NO,sell,21.9,31.86,0.687312,571811,0x0198b80e62f4,2025-11-30T17:01:54.699723+00:00
6619,198,16,YES,sell,16.47,29.1,0.565936,244889,0x0ad4b707f621,2025-11-30T17:00:04.770022+00:00
13328,543,38,NO,sell,3.48,9.41,0.369789,59830,0x09d1d1091bfc,2025-11-30T16:59:33.865683+00:00
8413,289,31,NO,sell,19.87,49.22,0.403713,278954,0x0adc190ba772,2025-11-30T16:59:23.489641+00:00
4650,91,23,YES,buy,17.75,38.83,0.457139,766344,0x03b8d802ee3b,2025-11-30T16:59:14.486544+00:00
9305,332,31,YES,sell,40.95,87.45,0.468277,262843,0x040813028e27,2025-11-30T16:59:06.905483+00:00
4157,64,41,NO,buy,7.74,18.66,0.414752,730884,0x0ecd540915cc,2025-11-30T16:58:07.573924+00:00
11342,442,44,NO,buy,6.16,16.24,0.379216,257432,0x0a315102ed98,2025-11-30T16:57:47.693234+00:00
6485,190,33,NO,sell,15.72,49.99,0.314471,206884,0x086dfd07ca46,2025-11-30T16:57:07.262174+00:00
5173,121,17,NO,sell,47.07,131.74,0.357298,661150,0x04c93c02a7a1,2025-11-30T16:56:37.491061+00:00
10756,409,41,YES,buy,7.83,13.85,0.565507,913776,0x0206c50d6dc9,2025-11-30T16:56:27.516855+00:00
4772,96,37,NO,sell,34.98,56.7,0.616896,134056,0x09245f0c9a86,2025-11-30T16:55:45.923637+00:00
6918,213,19,NO,sell,43.14,119.39,0.36133,572742,0x03054a098da9,2025-11-30T16:54:59.909440+00:00
10244,383,34,NO,sell,29.42,66.09,0.44516,950071,0x078a9202a1b8,2025-11-30T16:54:42.596740+00:00
13185,537,18,NO,sell,31.31,48.88,0.640607,479393,0x0ee762098fa4,2025-11-30T16:54:08.373956+00:00
13058,531,21,YES,sell,23.72,37.3,0.635984,668671,0x0d151701f916,2025-11-30T16:53:11.921211+00:00
13184,537,28,YES,buy,37.08,73.43,0.50495,493733,0x09252505824e,2025-11-30T16:53:07.373956+00:00
13376,545,19,NO,sell,29.77,75.73,0.393087,986624,0x0e7c550a1289,2025-11-30T16:52:46.026962+00:00
5794,151,34,NO,sell,24.28,41.76,0.581441,107429,0x0629670660b2,2025-11-30T16:51:57.782167+00:00
13183,537,29,NO,buy,16.88,32.67,0.516755,135268,0x0bee58035538,2025-11-30T16:51:47.373956+00:00
4156,64,31,NO,buy,19.92,59.88,0.332642,335165,0x051e5501fa14,2025-11-30T16:51:12.573924+00:00
10149,379,27,NO,sell,2.61,4.52,0.577814,442221,0x05729308f58f,2025-11-30T16:50:46.240051+00:00
4771,96,34,NO,buy,1.77,3.58,0.494787,189128,0x01a0a201a436,2025-11-30T16:49:30.923637+00:00
12989,527,35,NO,buy,15.96,39.04,0.40884,479544,0x02abf60ea4d7,2025-11-30T16:49:28.686250+00:00
5478,135,35,YES,sell,44.72,141.81,0.315343,833776,0x0322050cceba,2025-11-30T16:49:14.571274+00:00
9505,343,34,YES,sell,15.47,25.22,0.613481,483693,0x0957c704e64a,2025-11-30T16:48:38.699582+00:00
10401,392,28,NO,sell,33.0,47.82,0.690057,867865,0x0b37a904af40,2025-11-30T16:48:23.150760+00:00
7298,232,36,YES,sell,28.36,46.55,0.609244,103075,0x0c354103dc44,2025-11-30T16:47:19.356039+00:00
10400,392,25,YES,sell,5.51,10.18,0.541464,863806,0x018e8308bdb4,2025-11-30T16:46:27.150760+00:00
6661,201,29,YES,sell,42.11,82.96,0.507595,217277,0x0b9ac0070509,2025-11-30T16:46:00.925906+00:00
13327,543,15,YES,buy,3.49,6.58,0.530321,968335,0x0e3ffe08fb72,2025-11-30T16:45:43.865683+00:00
7297,232,22,YES,sell,11.88,27.14,0.437741,745875,0x0a794b0bce34,2025-11-30T16:45:27.356039+00:00
6618,198,44,YES,buy,30.03,86.59,0.34681,431453,0x06afe90dd2d4,2025-11-30T16:45:00.770022+00:00
7552,246,25,YES,sell,20.62,63.3,0.325749,652899,0x04d33304fa82,2025-11-30T16:44:07.318200+00:00
8459,291,31,YES,sell,43.04,83.68,0.514314,902316,0x094d5c03d9ef,2025-11-30T16:42:42.664216+00:00
13375,545,25,NO,sell,15.3,28.86,0.5301,248135,0x078bf90591c0,2025-11-30T16:42:12.026962+00:00
9259,329,32,NO,sell,9.64,15.71,0.613508,835479,0x0da7e20d7ec1,2025-11-30T16:41:59.737607+00:00
9899,364,35,YES,buy,34.01,51.3,0.662991,206813,0x0b90060610f6,2025-11-30T16:41:10.253548+00:00
13057,531,43,YES,buy,8.11,13.55,0.598733,282509,0x049a5802245a,2025-11-30T16:40:00.921211+00:00
7386,237,23,NO,buy,32.26,51.67,0.624402,173602,0x0ce34702816c,2025-11-30T16:39:54.699723+00:00
6641,200,34,YES,buy,23.1,44.98,0.513593,863595,0x0870e504266d,2025-11-30T16:39:48.856054+00:00
6088,166,25,YES,buy,5.05,13.42,0.376169,461302,0x0e696f031919,2025-11-30T16:38:11.822578+00:00
11356,443,19,NO,sell,26.91,67.91,0.396241,839608,0x01b30a04b23f,2025-11-30T16:37:44.772966+00:00
4422,81,35,YES,buy,14.19,30.59,0.463803,805858,0x01d8c20e02bf,2025-11-30T16:37:43.615018+00:00
4340,76,23,YES,buy,46.21,68.01,0.679472,301404,0x07e4bb09a1b3,2025-11-30T16:36:59.315092+00:00
9083,321,40,NO,sell,2.64,5.27,0.501393,250799,0x0d9076047f40,2025-11-30T16:36:43.084155+00:00
8412,289,36,NO,sell,30.13,48.33,0.62339,772072,0x0e4d4305bf4d,2025-11-30T16:36:22.489641+00:00
6484,190,27,YES,buy,28.95,46.57,0.621673,64380,0x075195075007,2025-11-30T16:36:16.262174+00:00
4339,76,32,YES,sell,47.77,78.55,0.608147,71813,0x01cafc0aec77,2025-11-30T16:35:53.315092+00:00
4135,63,35,YES,buy,47.61,86.38,0.55118,592119,0x08f2fa0d98d5,2025-11-30T16:35:39.491714+00:00
12522,504,26,NO,sell,7.56,10.97,0.689294,591184,0x0ca2f3028dff,2025-11-30T16:35:23.007871+00:00
13374,545,32,NO,sell,15.69,23.95,0.655144,465007,0x02dc230961e7,2025-11-30T16:34:43.026962+00:00
13140,535,40,NO,sell,44.04,85.29,0.516338,448503,0x04f4170ddc4d,2025-11-30T16:33:59.220222+00:00
10755,409,33,YES,buy,10.41,27.58,0.377478,141612,0x0f2da2091e80,2025-11-30T16:33:45.516855+00:00
11825,466,19,YES,buy,12.08,19.14,0.631015,222053,0x092edf0bc67a,2025-11-30T16:32:47.446701+00:00
13373,545,38,YES,sell,27.65,61.92,0.446575,605192,0x0897d006848e,2025-11-30T16:32:33.026962+00:00
13253,540,44,NO,sell,33.56,56.1,0.598239,582910,0x0a62850bf7b5,2025-11-30T16:32:32.607519+00:00
6087,166,39,YES,buy,38.99,67.65,0.576353,32821,0x0e7abc0d1866,2025-11-30T16:32:19.822578+00:00
9304,332,36,YES,buy,11.63,20.12,0.578166,135942,0x03342b04eb91,2025-11-30T16:32:15.905483+00:00
6394,186,33,YES,sell,26.93,47.01,0.572851,820555,0x0bc780094a64,2025-11-30T16:31:16.957147+00:00
7551,246,23,YES,buy,35.43,73.15,0.484361,936366,0x0bb3e30df2c2,2025-11-30T16:31:07.318200+00:00
6086,166,32,YES,sell,23.58,41.19,0.572536,32415,0x0f14dc06edc4,2025-11-30T16:29:54.822578+00:00
12569,506,27,YES,buy,42.13,134.18,0.31397,69243,0x0c823b0cc638,2025-11-30T16:29:37.178632+00:00
9303,332,39,YES,sell,15.33,29.5,0.519637,10925,0x0eadea092d92,2025-11-30T16:28:42.905483+00:00
5793,151,25,NO,buy,37.44,54.8,0.683183,70230,0x0672650efa0b,2025-11-30T16:27:01.782167+00:00
13056,531,16,NO,sell,7.59,12.28,0.618105,578367,0x08cc780aaee9,2025-11-30T16:26:40.921211+00:00
8458,291,29,YES,buy,14.27,24.32,0.586676,344321,0x0bbc380c6788,2025-11-30T16:26:23.664216+00:00
12521,504,40,NO,sell,16.48,25.32,0.650844,707470,0x0debb70f03d1,2025-11-30T16:26:04.007871+00:00
5172,121,34,NO,buy,27.94,69.11,0.40427,420492,0x0bec14042394,2025-11-30T16:25:19.491061+00:00
8917,312,39,YES,buy,44.33,78.29,0.566192,264803,0x0a68640197d0,2025-11-30T16:24:46.433231+00:00
7385,237,29,YES,sell,37.94,80.38,0.471999,679794,0x0a7d1a0e80f7,2025-11-30T16:24:35.699723+00:00
11897,472,32,YES,buy,24.56,62.67,0.39187,149552,0x0d29c20e4909,2025-11-30T16:24:01.686643+00:00
8345,285,17,YES,buy,26.24,58.49,0.448587,346387,0x08252d01cadb,2025-11-30T16:24:00.251341+00:00
4155,64,28,YES,buy,41.02,62.74,0.653852,56843,0x01f3dd082a0a,2025-11-30T16:23:59.573924+00:00
13326,543,25,YES,buy,31.69,52.33,0.605635,146321,0x07259106aba3,2025-11-30T16:23:39.865683+00:00
4421,81,24,YES,sell,3.43,5.35,0.641529,899746,0x0e00cf04f479,2025-11-30T16:22:27.615018+00:00
10754,409,23,NO,buy,43.42,111.12,0.390749,113360,0x0249030458fc,2025-11-30T16:21:43.516855+00:00
4649,91,40,YES,sell,44.06,67.15,0.656161,990999,0x0e904901ff51,2025-11-30T16:21:11.486544+00:00
11341,442,21,NO,buy,33.6,65.24,0.515001,408017,0x05eb73059fb2,2025-11-30T16:21:02.693234+00:00
5792,151,16,YES,buy,5.2,17.14,0.303467,895016,0x025eb306d47b,2025-11-30T16:20:43.782167+00:00
11649,458,19,NO,buy,39.94,97.84,0.408226,900842,0x09c37d0b8e9a,2025-11-30T16:19:53.832761+00:00
5477,135,26,YES,buy,36.64,85.04,0.430846,290520,0x09a38b06e42a,2025-11-30T16:18:07.571274+00:00
4037,58,16,NO,sell,33.41,101.99,0.327583,14266,0x0be2f606fc4e,2025-11-30T16:18:05.120420+00:00
6660,201,23,YES,buy,40.33,64.97,0.620793,119011,0x0f13da065cb7,2025-11-30T16:17:47.925906+00:00
13372,545,31,YES,buy,14.92,24.34,0.612995,838766,0x0333d2087f81,2025-11-30T16:16:30.026962+00:00
4420,81,33,NO,sell,9.01,13.7,0.657797,723312,0x0d825e0ed1de,2025-11-30T16:16:07.615018+00:00
12988,527,43,YES,buy,7.67,13.61,0.563409,106174,0x06cf9a07888d,2025-11-30T16:15:15.686250+00:00
9504,343,43,YES,sell,18.59,29.08,0.639354,516581,0x0c77c60a48c4,2025-11-30T16:14:44.699582+00:00
9082,321,36,YES,buy,43.85,135.49,0.32363,466474,0x0405f30a043b,2025-11-30T16:14:44.084155+00:00
9898,364,27,NO,sell,32.07,51.65,0.620965,99716,0x0603d007f21c,2025-11-30T16:14:17.253548+00:00
6917,213,31,NO,sell,45.95,94.86,0.484398,489780,0x03c2a905b363,2025-11-30T16:13:30.909440+00:00
6464,189,43,NO,sell,34.82,71.33,0.488178,99772,0x0cca1e0c93dc,2025-11-30T16:13:30.189983+00:00
11824,466,38,YES,buy,36.96,121.23,0.304884,694873,0x03ee4504f66e,2025-11-30T16:13:26.446701+00:00
11648,458,26,NO,buy,6.17,9.23,0.668636,231735,0x08950d0d4be0,2025-11-30T16:12:16.832761+00:00
11340,442,18,YES,buy,25.94,42.88,0.60493,579357,0x0d4ad00d1e8c,2025-11-30T16:11:36.693234+00:00
9418,338,28,YES,buy,43.57,67.18,0.648522,555178,0x0514450989a0,2025-11-30T16:11:34.349984+00:00
4338,76,43,YES,sell,46.76,132.54,0.352793,442307,0x0ef30f0a9eb6,2025-11-30T16:10:47.315092+00:00
5476,135,43,NO,sell,13.89,21.51,0.645801,702199,0x05fb2b0d3b65,2025-11-30T16:10:00.571274+00:00
6916,213,38,YES,buy,29.51,86.28,0.342027,883183,0x0554800c2f57,2025-11-30T16:09:58.909440+00:00
8393,288,17,NO,sell,49.92,151.65,0.329189,813048,0x071007050bfc,2025-11-30T16:08:05.419715+00:00
10399,392,43,NO,buy,43.02,63.32,0.679453,867808,0x0a719e035698,2025-11-30T16:07:40.150760+00:00
4770,96,20,NO,buy,46.36,146.58,0.31628,889528,0x0320170e2ec6,2025-11-30T16:06:11.923637+00:00
7296,232,43,YES,buy,9.59,17.23,0.556624,972336,0x0c4fe10a69cf,2025-11-30T16:03:38.356039+00:00
9897,364,26,YES,sell,48.48,139.31,0.347994,970920,0x0d69dc0ac7a0,2025-11-30T16:03:06.253548+00:00
8411,289,43,NO,buy,9.24,24.3,0.380306,881444,0x095dac07db0e,2025-11-30T16:02:34.489641+00:00
11823,466,25,YES,buy,9.94,29.85,0.333003,701201,0x0c735d0b8d2c,2025-11-30T16:02:20.446701+00:00
4648,91,20,YES,sell,34.53,78.1,0.442151,526600,0x065cf4054e1e,2025-11-30T16:02:12.486544+00:00
12568,506,25,YES,sell,34.95,95.46,0.366115,295388,0x060a3801942f,2025-11-30T16:00:12.178632+00:00
12567,506,36,NO,buy,47.68,85.54,0.5574,252207,0x0b2a1e0c56d6,2025-11-30T15:59:31.178632+00:00
13252,540,29,YES,buy,12.12,18.96,0.639306,431216,0x041f1905f28d,2025-11-30T15:59:20.607519+00:00
10148,379,20,YES,buy,43.25,106.9,0.40457,648725,0x03137f0b34cb,2025-11-30T15:58:28.240051+00:00
10243,383,28,NO,sell,15.01,22.75,0.659845,942878,0x0a1fa20d9571,2025-11-30T15:55:48.596740+00:00
6915,213,17,NO,buy,43.14,97.63,0.44185,285065,0x069c50030801,2025-11-30T15:55:29.909440+00:00
6617,198,26,YES,buy,40.67,115.04,0.353528,601524,0x0bfde6076d94,2025-11-30T15:55:20.770022+00:00
13182,537,33,YES,sell,8.08,16.31,0.495285,97740,0x0826fb0d48f7,2025-11-30T15:55:20.373956+00:00
9417,338,18,YES,buy,20.5,49.78,0.411819,166171,0x0e9c5a01b509,2025-11-30T15:54:22.349984+00:00
8916,312,16,YES,buy,23.04,54.52,0.422569,913262,0x02ba3d0941b1,2025-11-30T15:52:45.433231+00:00
11355,443,20,YES,buy,21.39,33.9,0.630935,602238,0x0a9c4a0dafc2,2025-11-30T15:52:13.772966+00:00
12566,506,24,YES,sell,44.05,63.71,0.69138,595656,0x0bcba407c7fb,2025-11-30T15:51:30.178632+00:00
6659,201,36,NO,sell,28.4,49.46,0.574234,299033,0x0f22b70aa95a,2025-11-30T15:49:56.925906+00:00
9258,329,16,YES,sell,10.29,26.24,0.392117,747066,0x0ec27207dd9b,2025-11-30T15:49:33.737607+00:00
11339,442,36,YES,buy,25.67,57.27,0.448215,484317,0x0de21006f0fb,2025-11-30T15:49:01.693234+00:00
12565,506,17,NO,buy,13.43,20.58,0.652534,885060,0x052cff01d0e2,2025-11-30T15:48:55.178632+00:00
6483,190,41,NO,sell,47.75,73.37,0.650805,246228,0x022cd607a811,2025-11-30T15:48:18.262174+00:00
6914,213,36,NO,sell,43.85,107.42,0.408193,740403,0x04952c042f71,2025-11-30T15:48:06.909440+00:00
7550,246,33,NO,sell,18.76,30.49,0.615304,143198,0x0a23d308f680,2025-11-30T15:47:59.318200+00:00
6393,186,27,NO,buy,26.87,52.08,0.515974,546300,0x0a74500a69a0,2025-11-30T15:47:44.957147+00:00
6640,200,32,YES,sell,42.28,77.38,0.546378,592979,0x0c15ec0dfac2,2025-11-30T15:47:16.856054+00:00
9302,332,33,YES,sell,5.37,14.4,0.372859,403842,0x0aee510b3557,2025-11-30T15:46:58.905483+00:00
8392,288,33,YES,sell,39.63,84.31,0.470058,814231,0x04dd200edc6e,2025-11-30T15:46:51.419715+00:00
6085,166,19,YES,buy,26.38,47.97,0.549936,756939,0x02ab390847a3,2025-11-30T15:46:28.822578+00:00
13371,545,33,NO,sell,14.11,30.19,0.467361,493464,0x0ccc030b086b,2025-11-30T15:46:23.026962+00:00
8457,291,37,NO,buy,45.85,103.37,0.443566,509992,0x0da1320eb800,2025-11-30T15:45:16.664216+00:00
10753,409,32,NO,sell,48.61,77.55,0.626817,727839,0x02fbae0d7280,2025-11-30T15:44:14.516855+00:00
13139,535,30,YES,buy,17.23,29.81,0.577933,13882,0x0ec98b0ce232,2025-11-30T15:43:56.220222+00:00
10398,392,23,YES,sell,24.44,37.67,0.648789,69667,0x0d9fab030f5e,2025-11-30T15:43:54.150760+00:00
8410,289,33,NO,buy,47.5,71.29,0.666322,288107,0x0f36510818f1,2025-11-30T15:43:52.489641+00:00
4134,63,19,YES,buy,8.18,21.59,0.378909,798143,0x0b2a0d03f8c7,2025-11-30T15:43:40.491714+00:00
4419,81,35,YES,buy,12.85,25.93,0.495515,913765,0x08a9dd045e01,2025-11-30T15:43:34.615018+00:00
13055,531,28,NO,buy,47.78,112.36,0.425229,517426,0x0297040c0310,2025-11-30T15:43:04.921211+00:00
5475,135,31,YES,sell,15.45,44.93,0.343846,126766,0x0cd3b80f0ab2,2025-11-30T15:39:30.571274+00:00
12520,504,18,YES,sell,23.49,46.66,0.503458,291620,0x0bd20505cf14,2025-11-30T15:38:16.007871+00:00
13181,537,27,YES,sell,11.73,18.97,0.618193,872948,0x091fa004c789,2025-11-30T15:37:55.373956+00:00
11896,472,33,NO,buy,32.57,90.76,0.358875,41649,0x028dcd0e3d08,2025-11-30T15:37:27.686643+00:00
6913,213,28,YES,sell,40.62,103.77,0.391427,622901,0x0199180aa9c6,2025-11-30T15:37:08.909440+00:00
10242,383,35,NO,sell,10.01,24.28,0.412271,545678,0x0d4f630caace,2025-11-30T15:36:53.596740+00:00
6392,186,21,NO,buy,19.52,33.07,0.590246,425942,0x0a8f3b0b79a4,2025-11-30T15:36:42.957147+00:00
5171,121,42,YES,buy,30.51,78.96,0.386416,135733,0x07455b05f6d6,2025-11-30T15:35:23.491061+00:00
4337,76,16,YES,sell,19.91,50.22,0.396433,75461,0x0bbc350b075c,2025-11-30T15:34:34.315092+00:00
6463,189,31,NO,buy,27.24,62.92,0.432926,766806,0x0a55e302d4aa,2025-11-30T15:33:10.189983+00:00
6084,166,23,NO,buy,41.58,130.92,0.317607,879603,0x095fbf0f213a,2025-11-30T15:32:18.822578+00:00
8344,285,25,YES,buy,31.67,47.75,0.663277,209895,0x052b2006d02e,2025-11-30T15:31:27.251341+00:00
12519,504,31,YES,buy,35.06,58.21,0.602284,58697,0x09171c09f975,2025-11-30T15:30:26.007871+00:00
6658,201,29,NO,sell,2.06,6.83,0.301539,480497,0x0e09110b0ced,2025-11-30T15:28:49.925906+00:00
10241,383,30,YES,buy,17.45,28.91,0.603573,400122,0x0b314a06b076,2025-11-30T15:28:46.596740+00:00
